date_obj,Cannon%20barrels price
2015-03-26,174710
2015-03-27,174710
2015-03-28,177505
2015-03-29,177505
2015-03-30,177505
2015-03-31,177505
2015-04-01,181644
2015-04-02,181644
2015-04-03,181644
2015-04-04,181644
2015-04-05,186447
2015-04-06,186447
2015-04-07,186447
2015-04-08,186447
2015-04-09,186447
2015-04-10,187763
2015-04-11,187763
2015-04-12,187763
2015-04-13,187763
2015-04-14,186043
2015-04-15,186043
2015-04-16,186043
2015-04-17,186043
2015-04-18,184997
2015-04-19,184997
2015-04-20,184997
2015-04-21,184997
2015-04-22,184997
2015-04-23,185381
2015-04-24,185381
2015-04-25,185381
2015-04-26,185381
2015-04-27,185381
2015-04-28,182357
2015-04-29,182357
2015-04-30,182357
2015-05-01,182357
2015-05-02,181067
2015-05-03,181067
2015-05-04,181067
2015-05-05,181067
2015-05-06,181067
2015-05-07,186013
2015-05-08,186013
2015-05-09,186013
2015-05-10,186013
2015-05-11,186013
2015-05-12,187052
2015-05-13,187052
2015-05-14,187052
2015-05-15,187052
2015-05-16,187052
2015-05-17,184450
2015-05-18,184450
2015-05-19,184450
2015-05-20,184450
2015-05-21,184450
2015-05-22,185652
2015-05-23,185652
2015-05-24,185652
2015-05-25,185652
2015-05-26,185015
2015-05-27,185015
2015-05-28,185015
2015-05-29,185015
2015-05-30,180534
2015-05-31,180534
2015-06-01,180534
2015-06-02,180534
2015-06-03,181812
2015-06-04,181812
2015-06-05,181812
2015-06-06,181812
2015-06-07,179203
2015-06-08,179203
2015-06-09,179203
2015-06-10,179203
2015-06-11,180912
2015-06-12,180912
2015-06-13,180912
2015-06-14,180912
2015-06-15,179221
2015-06-16,179221
2015-06-17,179221
2015-06-18,182709
2015-06-19,182709
2015-06-20,182709
2015-06-21,182709
2015-06-22,187821
2015-06-23,187821
2015-06-24,187821
2015-06-25,187821
2015-06-26,187892
2015-06-27,187892
2015-06-28,187892
2015-06-29,187892
2015-06-30,188024
2015-07-01,188024
2015-07-02,188024
2015-07-03,188024
2015-07-04,184379
2015-07-05,184379
2015-07-06,184379
2015-07-07,184379
2015-07-08,189443
2015-07-09,189443
2015-07-10,189443
2015-07-11,189443
2015-07-12,188761
2015-07-13,188761
2015-07-14,188761
2015-07-15,191850
2015-07-16,191850
2015-07-17,191850
2015-07-18,191850
2015-07-19,193819
2015-07-20,193819
2015-07-21,193819
2015-07-22,192765
2015-07-23,192765
2015-07-24,192765
2015-07-25,192765
2015-07-26,189970
2015-07-27,189970
2015-07-28,189970
2015-07-29,188186
2015-07-30,188186
2015-07-31,188186
2015-08-01,188186
2015-08-02,187996
2015-08-03,187996
2015-08-04,187996
2015-08-05,184676
2015-08-06,184676
2015-08-07,184676
2015-08-08,185269
2015-08-09,185269
2015-08-10,185269
2015-08-11,187549
2015-08-12,187549
2015-08-13,187549
2015-08-14,187549
2015-08-15,187549
2015-08-16,188613
2015-08-17,188613
2015-08-18,188613
2015-08-19,188613
2015-08-20,188613
2015-08-21,189881
2015-08-22,189881
2015-08-23,189881
2015-08-24,189881
2015-08-25,189881
2015-08-26,189881
2015-08-27,187896
2015-08-28,187896
2015-08-29,187896
2015-08-30,187896
2015-08-31,187896
2015-09-01,183498
2015-09-02,183498
2015-09-03,183498
2015-09-04,183498
2015-09-05,183498
2015-09-06,183498
2015-09-07,184831
2015-09-08,184831
2015-09-09,184831
2015-09-10,184831
2015-09-11,184831
2015-09-12,185658
2015-09-13,185658
2015-09-14,185658
2015-09-15,185658
2015-09-16,185658
2015-09-17,188719
2015-09-18,188719
2015-09-19,188719
2015-09-20,188719
2015-09-21,188719
2015-09-22,188719
2015-09-23,186281
2015-09-24,186281
2015-09-25,186281
2015-09-27,186281
2015-09-28,186281
2015-09-29,187510
2015-09-30,187510
2015-10-05,188664
2015-10-06,188664
2015-10-07,188664
2015-10-08,188664
2015-10-09,185082
2015-10-10,185082
2015-10-11,185082
2015-10-12,185082
2015-10-13,185082
2015-10-14,185082
2015-10-15,184475
2015-10-16,184475
2015-10-17,184475
2015-10-18,184475
2015-10-19,184475
2015-10-20,183254
2015-10-22,183254
2015-10-23,183254
2015-10-24,183254
2015-10-25,182595
2015-10-26,182595
2015-10-27,182595
2015-10-29,182595
2015-10-30,182595
2015-10-31,181880
2015-11-01,181880
2015-11-02,181880
2015-11-03,181880
2015-11-04,181880
2015-11-05,181880
2015-11-06,179631
2015-11-07,179631
2015-11-08,179631
2015-11-09,179631
2015-11-10,179631
2015-11-11,177480
2015-11-12,177480
2015-11-13,177480
2015-11-14,177480
2015-11-15,177480
2015-11-16,177480
2015-11-17,180288
2015-11-18,180288
2015-11-19,180288
2015-11-20,180288
2015-11-21,180288
2015-11-22,182100
2015-11-23,182100
2015-11-24,182100
2015-11-25,182100
2015-11-26,182100
2015-11-27,182100
2015-11-28,181690
2015-11-29,181690
2015-11-30,181690
2015-12-01,181690
2015-12-02,181690
2015-12-03,182700
2015-12-04,182700
2015-12-05,182700
2015-12-06,182700
2015-12-07,182700
2015-12-08,182700
2015-12-09,183488
2015-12-10,183488
2015-12-11,183488
2015-12-12,183488
2015-12-13,183488
2015-12-14,183488
2015-12-15,180939
2015-12-16,180939
2015-12-17,180939
2015-12-18,180939
2015-12-19,180939
2015-12-20,182182
2015-12-21,182182
2015-12-22,182182
2015-12-23,182182
2015-12-24,182182
2015-12-25,184708
2015-12-26,184708
2015-12-27,184708
2015-12-28,184708
2015-12-29,186235
2015-12-30,186235
2015-12-31,186235
2016-01-01,186235
2016-01-02,186235
2016-01-03,184679
2016-01-04,184679
2016-01-05,184679
2016-01-06,184679
2016-01-07,186352
2016-01-08,186352
2016-01-09,186352
2016-01-10,186352
2016-01-11,186352
2016-01-12,186427
2016-01-13,186427
2016-01-14,186427
2016-01-15,186427
2016-01-16,189229
2016-01-17,189229
2016-01-18,189229
2016-01-19,189229
2016-01-20,189768
2016-01-21,189768
2016-01-22,189768
2016-01-23,189768
2016-01-24,186184
2016-01-25,186184
2016-01-26,186184
2016-01-27,186548
2016-01-28,186548
2016-01-29,186548
2016-01-30,186548
2016-01-31,184627
2016-02-01,184627
2016-02-02,184627
2016-02-03,184627
2016-02-04,184722
2016-02-05,184722
2016-02-06,184722
2016-02-07,184722
2016-02-08,186132
2016-02-09,186132
2016-02-10,186132
2016-02-11,186132
2016-02-12,187125
2016-02-13,187125
2016-02-14,187125
2016-02-15,187125
2016-02-16,188178
2016-02-17,188178
2016-02-18,188178
2016-02-19,188178
2016-02-20,188178
2016-02-21,187117
2016-02-22,187117
2016-02-23,187117
2016-02-24,187117
2016-02-25,187413
2016-02-26,187413
2016-02-27,187413
2016-02-28,187413
2016-02-29,187785
2016-03-01,187785
2016-03-02,187785
2016-03-03,187785
2016-03-04,188531
2016-03-05,188531
2016-03-06,188531
2016-03-07,188531
2016-03-08,189969
2016-03-09,189969
2016-03-10,189969
2016-03-11,189969
2016-03-12,188850
2016-03-13,188850
2016-03-14,188850
2016-03-15,188850
2016-03-16,186039
2016-03-17,186039
2016-03-18,186039
2016-03-19,186039
2016-03-20,186414
2016-03-21,186414
2016-03-22,186414
2016-03-23,186414
2016-03-24,186591
2016-03-25,186591
2016-03-26,186591
2016-03-27,186591
2016-03-28,187192
2016-03-29,187192
2016-03-30,187192
2016-03-31,187192
2016-04-01,187192
2016-04-02,186224
2016-04-03,186224
2016-04-04,186224
2016-04-05,186224
2016-04-06,186917
2016-04-07,186917
2016-04-08,186917
2016-04-09,186917
2016-04-10,186769
2016-04-11,186769
2016-04-12,186769
2016-04-13,186769
2016-04-14,186769
2016-04-15,186395
2016-04-16,186395
2016-04-17,186395
2016-04-18,186395
2016-04-19,186910
2016-04-20,186910
2016-04-21,186910
2016-04-22,186910
2016-04-23,186910
2016-04-24,187706
2016-04-25,187706
2016-04-26,187706
2016-04-27,188909
2016-04-28,188909
2016-04-29,188909
2016-04-30,188909
2016-05-01,189893
2016-05-02,189893
2016-05-03,189893
2016-05-04,189893
2016-05-05,190481
2016-05-06,190481
2016-05-07,190481
2016-05-08,190481
2016-05-09,190149
2016-05-10,190149
2016-05-11,190149
2016-05-12,190149
2016-05-13,188000
2016-05-14,188000
2016-05-15,188000
2016-05-16,188000
2016-05-17,187647
2016-05-18,187647
2016-05-19,187647
2016-05-22,188757
2016-05-23,188757
2016-05-24,188480
2016-05-25,188480
2016-05-26,188480
2016-05-27,189042
2016-05-28,189042
2016-05-29,189042
2016-05-30,189042
2016-05-31,190572
2016-06-01,190572
2016-06-02,190572
2016-06-03,190572
2016-06-04,189586
2016-06-05,189586
2016-06-06,189586
2016-06-07,189586
2016-06-08,188850
2016-06-09,188850
2016-06-10,188850
2016-06-11,188850
2016-06-12,188408
2016-06-13,188408
2016-06-14,188408
2016-06-15,188408
2016-06-16,190274
2016-06-17,190274
2016-06-18,190274
2016-06-19,188407
2016-06-20,188407
2016-06-21,188407
2016-06-22,188407
2016-06-23,189060
2016-06-24,189060
2016-06-25,189060
2016-06-26,189060
2016-06-27,190022
2016-06-28,190022
2016-06-29,190022
2016-06-30,190022
2016-07-01,189835
2016-07-02,189835
2016-07-03,189835
2016-07-04,189835
2016-07-05,187050
2016-07-06,187050
2016-07-07,187050
2016-07-08,187050
2016-07-09,187633
2016-07-10,187633
2016-07-11,187633
2016-07-12,187633
2016-07-13,189083
2016-07-14,189083
2016-07-15,189083
2016-07-16,189083
2016-07-17,190106
2016-07-18,190106
2016-07-23,189073
2016-07-24,189073
2016-07-25,186054
2016-07-26,186054
2016-07-27,186054
2016-07-28,186054
2016-07-29,182386
2016-07-30,182386
2016-07-31,182386
2016-08-01,182386
2016-08-02,182386
2016-08-03,180744
2016-08-04,180744
2016-08-05,180744
2016-08-06,180744
2016-08-07,181344
2016-08-08,181344
2016-08-09,181344
2016-08-10,181344
2016-08-11,181344
2016-08-12,183225
2016-08-13,183225
2016-08-14,183225
2016-08-15,183225
2016-08-16,184285
2016-08-17,184285
2016-08-18,184285
2016-08-19,184285
2016-08-20,181543
2016-08-21,181543
2016-08-22,181543
2016-08-23,181543
2016-08-24,182948
2016-08-25,182948
2016-08-26,182948
2016-08-28,182948
2016-08-31,180309
2016-09-01,180309
2016-09-02,180309
2016-09-03,182832
2016-09-04,182832
2016-09-05,182832
2016-09-06,182832
2016-09-07,186829
2016-09-08,186829
2016-09-09,186829
2016-09-10,186829
2016-09-11,186829
2016-09-12,188748
2016-09-13,188748
2016-09-14,188748
2016-09-15,188748
2016-09-16,188748
2016-09-17,187249
2016-09-18,187249
2016-09-19,187249
2016-09-20,187249
2016-09-21,187249
2016-09-22,187575
2016-09-23,187575
2016-09-24,187575
2016-09-25,187575
2016-09-26,187575
2016-09-27,188886
2016-09-28,188886
2016-09-29,188886
2016-09-30,188886
2016-10-01,189343
2016-10-02,189343
2016-10-03,189343
2016-10-04,189343
2016-10-05,189343
2016-10-06,189156
2016-10-07,189156
2016-10-08,189156
2016-10-09,189156
2016-10-10,189156
2016-10-11,188079
2016-10-12,188079
2016-10-13,188079
2016-10-14,188079
2016-10-15,186991
2016-10-16,186991
2016-10-17,186991
2016-10-18,186991
2016-10-19,186996
2016-10-20,186996
2016-10-21,186996
2016-10-22,186996
2016-10-23,188221
2016-10-24,188221
2016-10-25,188221
2016-10-26,188221
2016-10-27,188683
2016-10-28,188683
2016-10-29,188683
2016-10-30,188683
2016-10-31,188105
2016-11-01,188105
2016-11-02,188105
2016-11-03,188105
2016-11-04,189143
2016-11-05,189143
2016-11-06,189143
2016-11-07,189143
2016-11-08,185104
2016-11-09,185104
2016-11-10,185104
2016-11-11,185104
2016-11-12,185706
2016-11-13,185706
2016-11-14,185706
2016-11-15,185706
2016-12-07,181140
2016-12-08,181140
2016-12-09,184504
2016-12-10,184504
2016-12-11,184504
2016-12-12,184504
2016-12-13,185504
2016-12-14,185504
2016-12-15,185504
2016-12-16,185504
2016-12-17,187449
2016-12-18,187449
2016-12-19,187449
2016-12-20,187449
2016-12-21,187277
2016-12-22,187277
2016-12-23,187277
2016-12-24,187277
2016-12-25,185567
2016-12-26,185567
2016-12-27,185567
2016-12-28,185567
2016-12-29,185330
2016-12-30,185330
2016-12-31,185330
2017-01-01,185330
2017-01-02,186534
2017-01-03,186534
2017-01-04,186534
2017-01-05,180688
2017-01-06,180688
2017-01-07,180688
2017-01-08,178890
2017-01-09,178890
2017-01-10,178890
2017-01-11,184773
2017-01-12,184773
2017-01-13,184773
2017-01-14,186605
2017-01-15,186605
2017-01-16,186605
2017-01-17,186290
2017-01-18,186290
2017-01-19,186290
2017-01-20,186290
2017-01-21,186491
2017-01-22,186491
2017-01-23,186491
2017-01-27,187266
2017-01-28,187266
2017-01-29,187266
2017-01-30,186418
2017-01-31,186418
2017-02-01,186418
2017-02-02,185625
2017-02-03,185625
2017-02-04,185625
2017-02-05,186148
2017-02-06,186148
2017-02-07,186148
2017-02-08,186370
2017-02-09,186370
2017-02-10,186370
2017-02-11,183408
2017-02-12,183408
2017-02-13,183408
2017-02-14,186326
2017-02-15,186326
2017-02-16,186326
2017-02-18,186280
2017-02-19,186280
2017-02-20,186280
2017-02-21,186494
2017-02-22,186494
2017-02-23,186494
2017-02-24,186494
2017-02-25,186497
2017-02-26,186497
2017-02-27,186497
2017-02-28,187307
2017-03-01,187307
2017-03-02,187307
2017-03-03,189172
2017-03-04,189172
2017-03-05,189172
2017-03-06,189541
2017-03-07,189541
2017-03-08,189541
2017-03-09,189541
2017-03-10,188369
2017-03-11,188369
2017-03-12,188369
2017-03-13,188088
2017-03-14,188088
2017-03-15,188088
2017-03-16,185495
2017-03-17,185495
2017-03-18,185495
2017-03-19,183246
2017-03-20,183246
2017-03-21,183246
2017-03-22,185097
2017-03-23,185097
2017-03-24,185097
2017-03-25,186633
2017-03-26,186633
2017-03-27,186633
2017-03-28,188127
2017-03-29,188127
2017-03-30,188127
2017-03-31,186637
2017-04-01,186637
2017-04-02,186637
2017-04-03,188557
2017-04-04,188557
2017-04-12,183368
2017-04-13,183368
2017-04-14,183368
2017-04-15,184484
2017-04-16,184484
2017-04-17,187158
2017-04-18,187158
2017-04-19,187158
2017-04-20,187614
2017-04-21,187614
2017-04-22,187614
2017-04-23,188412
2017-04-24,188412
2017-04-25,188347
2017-04-26,188347
2017-04-27,188347
2017-04-28,188130
2017-04-29,188130
2017-04-30,188130
2017-05-01,188194
2017-05-02,188194
2017-05-03,188194
2017-05-04,186778
2017-05-05,186778
2017-05-06,186778
2017-05-07,182378
2017-05-08,182378
2017-05-09,182599
2017-05-10,182599
2017-05-11,182599
2017-05-12,183852
2017-05-13,183852
2017-05-14,183852
2017-05-15,187232
2017-05-16,187232
2017-05-17,187232
2017-05-18,188381
2017-05-19,188381
2017-05-20,188381
2017-05-21,188521
2017-05-22,188521
2017-05-23,188521
2017-05-24,188752
2017-05-25,188752
2017-05-26,188752
2017-05-27,183753
2017-05-28,183753
2017-05-29,183753
2017-05-30,182118
2017-05-31,182118
2017-06-01,182118
2017-06-02,181320
2017-06-03,181320
2017-06-04,181320
2017-06-05,185325
2017-06-06,185325
2017-06-07,183968
2017-06-08,183968
2017-06-09,183968
2017-06-10,182122
2017-06-11,182122
2017-06-12,182122
2017-06-13,179956
2017-06-14,179956
2017-06-15,179956
2017-06-16,182285
2017-06-17,182285
2017-06-18,182285
2017-06-19,185618
2017-06-20,185618
2017-06-21,186451
2017-06-22,186451
2017-06-23,186451
2017-06-24,186451
2017-06-25,184603
2017-06-26,184603
2017-06-27,184062
2017-06-28,184062
2017-06-29,184062
2017-06-30,186098
2017-07-01,186098
2017-07-02,186098
2017-07-03,182839
2017-07-04,182839
2017-07-05,182839
2017-07-06,183058
2017-07-07,183058
2017-07-08,183058
2017-07-13,186003
2017-07-14,186003
2017-07-15,183653
2017-07-16,183653
2017-07-17,183653
2017-07-18,182536
2017-07-19,182536
2017-07-20,182536
2017-07-21,184753
2017-07-22,184753
2017-07-23,184753
2017-07-24,185160
2017-07-25,185160
2017-07-26,185160
2017-07-27,186438
2017-07-28,186438
2017-07-29,186438
2017-07-30,186019
2017-07-31,186019
2017-08-01,186019
2017-08-02,187431
2017-08-03,187431
2017-08-04,187431
2017-08-05,188495
2017-08-06,188495
2017-08-09,187133
2017-08-10,188711
2017-08-11,188711
2017-08-12,188711
2017-08-13,190030
2017-08-14,190030
2017-08-15,190030
2017-08-16,186377
2017-08-17,186377
2017-08-18,186377
2017-08-19,184854
2017-08-20,184854
2017-08-21,186332
2017-08-22,186332
2017-08-23,187585
2017-08-24,187585
2017-08-25,187585
2017-08-26,187563
2017-08-27,187563
2017-08-28,187563
2017-08-29,187381
2017-08-30,187381
2017-08-31,187381
2017-09-01,187689
2017-09-02,187689
2017-09-03,187674
2017-09-04,187674
2017-09-05,187351
2017-09-06,187351
2017-09-07,186619
2017-09-08,186619
2017-09-09,186619
2017-09-10,187385
2017-09-11,187385
2017-09-12,187385
2017-09-13,188394
2017-09-14,188394
2017-09-15,188394
2017-09-16,190179
2017-09-17,190179
2017-09-18,189965
2017-09-19,189965
2017-09-20,189965
2017-09-21,189001
2017-09-22,189001
2017-09-23,189001
2017-09-24,187435
2017-09-25,187435
2017-09-26,187435
2017-09-27,187721
2017-09-28,187721
2017-09-29,187808
2017-09-30,187808
2017-10-01,187808
2017-10-02,187619
2017-10-03,187619
2017-10-04,187619
2017-10-05,186228
2017-10-06,186228
2017-10-07,186228
2017-10-08,184015
2017-10-09,184015
2017-10-10,184015
2017-10-11,184943
2017-10-12,184943
2017-10-13,187021
2017-10-14,187021
2017-10-15,187021
2017-10-16,185049
2017-10-17,185049
2017-10-18,185049
2017-10-19,187443
2017-10-20,187443
2017-10-21,187443
2017-10-22,183563
2017-10-23,183563
2017-10-24,183563
2017-10-25,181927
2017-10-26,181927
2017-10-27,181927
2017-10-28,180462
2017-10-29,180462
2017-10-30,182162
2017-10-31,182162
2017-11-01,182162
2017-11-02,182918
2017-11-03,182918
2017-11-04,184164
2017-11-05,184164
2017-11-06,184164
2017-11-07,186565
2017-11-08,186565
2017-11-09,186565
2017-11-10,189510
