date_obj,Fremennik%20yellow%20cloak price
2017-10-30,1011
2017-10-31,1011
2017-11-01,1011
2017-11-02,1011
2017-11-03,1011
2017-11-04,1011
2017-11-05,1011
2017-11-06,973
2017-11-07,973
2017-11-08,973
2017-11-09,973
2017-11-10,973
2017-11-11,973
2017-11-12,973
2017-11-13,973
2017-11-14,977
2017-11-15,977
2017-11-16,977
2017-11-17,977
2017-11-18,977
2017-11-19,977
2017-11-20,977
2017-11-21,977
2017-11-22,970
2017-11-23,970
2017-11-24,970
2017-11-25,970
2017-11-26,970
2017-11-27,970
2017-11-28,970
2017-11-29,970
2017-11-30,970
2017-12-01,976
2017-12-02,976
2017-12-03,976
2017-12-04,976
2017-12-05,976
2017-12-06,976
2017-12-07,976
2017-12-08,976
2017-12-09,976
2017-12-10,976
2017-12-11,976
2017-12-12,976
2017-12-13,976
2017-12-14,976
2017-12-15,976
2017-12-16,976
2017-12-17,976
2017-12-18,996
2017-12-19,996
2017-12-20,996
2017-12-21,996
2017-12-22,996
2017-12-23,996
2017-12-24,996
2017-12-25,996
2017-12-26,996
2017-12-27,1035
2017-12-28,1035
2017-12-29,1035
2017-12-30,1035
2017-12-31,1035
2018-01-01,1035
2018-01-02,1035
2018-01-03,1035
2018-01-04,1027
2018-01-05,1027
2018-01-06,1027
2018-01-07,1027
2018-01-08,1027
2018-01-09,1027
2018-01-10,1027
2018-01-11,1046
2018-01-12,1046
2018-01-13,1046
2018-01-14,1046
2018-01-15,1046
2018-01-16,1046
2018-01-17,1046
2018-01-18,1034
2018-01-19,1034
2018-01-20,1034
2018-01-21,1034
2018-01-22,1034
2018-01-23,1034
2018-01-24,993
2018-01-25,993
2018-01-26,993
2018-01-27,993
2018-01-28,980
2018-01-29,980
2018-01-30,980
2018-01-31,980
2018-02-01,979
2018-02-02,979
2018-02-03,979
2018-02-04,979
2018-02-05,996
2018-02-06,996
2018-02-07,996
2018-02-08,996
2018-02-09,976
2018-02-10,976
2018-02-11,976
2018-02-12,990
2018-02-13,990
2018-02-14,990
2018-02-15,990
2018-02-16,1004
2018-02-17,1004
2018-02-18,1004
2018-02-19,1038
2018-02-20,1038
2018-02-21,1038
2018-02-22,1038
2018-02-23,1048
2018-02-24,1048
2018-02-25,1048
2018-02-26,1080
2018-02-27,1080
2018-02-28,1080
2018-03-01,1080
2018-03-02,1026
2018-03-03,1026
2018-03-04,1026
2018-03-05,1026
2018-03-06,1004
2018-03-07,1004
2018-03-08,1004
2018-03-09,1004
2018-03-10,1030
2018-03-11,1030
2018-03-12,1030
2018-03-13,1030
2018-03-14,1031
2018-03-15,1031
2018-03-16,1031
2018-03-17,1031
2018-03-18,1033
2018-03-20,1033
2018-03-21,1033
2018-03-23,1022
2018-03-24,1022
2018-03-25,1022
2018-03-26,1022
2018-03-27,1024
2018-03-28,1024
2018-03-29,1024
2018-03-30,1024
2018-03-31,1024
2018-04-01,1019
2018-04-02,1019
2018-04-03,1019
2018-04-04,1019
2018-04-05,1010
2018-04-06,1010
2018-04-07,1010
2018-04-08,1010
2018-04-09,999
2018-04-10,999
2018-04-11,999
2018-04-12,999
2018-04-13,999
2018-04-14,1006
2018-04-15,1006
2018-04-16,1006
2018-04-17,1006
2018-04-18,1042
2018-04-19,1042
2018-04-20,1042
2018-04-21,1042
2018-04-22,1031
2018-04-23,1031
2018-04-24,1031
2018-04-25,1031
2018-04-26,1027
2018-04-27,1027
2018-04-28,1027
2018-04-29,1027
2018-04-30,1049
2018-05-01,1049
2018-05-02,1049
2018-05-03,1049
2018-05-04,1031
2018-05-05,1031
2018-05-06,1031
2018-05-07,1031
2018-05-08,1031
2018-05-09,1052
2018-05-10,1052
2018-05-11,1052
2018-05-12,1052
2018-05-13,1052
2018-05-14,1073
2018-05-15,1073
2018-05-16,1073
2018-05-17,1073
2018-05-18,1071
2018-05-19,1071
2018-05-20,1071
2018-05-21,1071
2018-05-22,1097
2018-05-23,1097
2018-05-24,1097
2018-05-25,1097
2018-05-26,1111
2018-05-27,1111
2018-05-28,1111
2018-05-29,1111
2018-05-30,1111
2018-05-31,1119
2018-06-01,1119
2018-06-02,1119
2018-06-03,1133
2018-06-04,1133
2018-06-05,1133
2018-06-06,1133
2018-06-07,1097
2018-06-08,1097
2018-06-09,1097
2018-06-10,1097
2018-06-11,1123
2018-06-12,1123
2018-06-13,1123
2018-06-14,1123
2018-06-15,1094
2018-06-16,1094
2018-06-17,1094
2018-06-18,1094
2018-06-19,1074
2018-06-20,1074
2018-06-21,1074
2018-06-22,1074
2018-06-23,1074
2018-06-24,1039
2018-06-25,1039
2018-06-26,1039
2018-06-27,1039
2018-06-28,1054
2018-06-29,1054
2018-06-30,1054
2018-07-01,1054
2018-07-02,1071
2018-07-03,1071
2018-07-04,1071
2018-07-05,1071
2018-07-06,1071
2018-07-07,1084
2018-07-08,1084
2018-07-09,1084
2018-07-10,1084
2018-07-11,1109
2018-07-12,1109
2018-07-13,1109
2018-07-14,1120
2018-07-15,1120
2018-07-16,1120
2018-07-17,1120
2018-07-18,1157
2018-07-19,1157
2018-07-20,1157
2018-07-21,1169
2018-07-22,1169
2018-07-23,1169
2018-07-24,1211
2018-07-25,1211
2018-07-26,1211
2018-07-27,1164
2018-07-28,1164
2018-07-29,1164
2018-07-30,1164
2018-07-31,1119
2018-08-01,1119
2018-08-02,1119
2018-08-03,1119
2018-08-04,1120
2018-08-05,1120
2018-08-06,1120
2018-08-07,1132
2018-08-08,1132
2018-08-09,1132
2018-08-10,1143
2018-08-11,1143
2018-08-12,1143
2018-08-14,1145
2018-08-16,1145
2018-08-17,1155
2018-08-18,1155
2018-08-19,1155
2018-08-20,1164
2018-08-21,1164
2018-08-22,1164
2018-08-23,1182
2018-08-24,1182
2018-08-25,1182
2018-08-26,1182
2018-08-27,1182
2018-08-28,1204
2018-08-29,1204
2018-08-30,1204
2018-08-31,1226
2018-09-01,1226
2018-09-02,1216
2018-09-03,1216
2018-09-04,1195
2018-09-05,1195
2018-09-06,1195
2018-09-07,1192
2018-09-08,1192
2018-09-09,1192
2018-09-10,1231
2018-09-11,1231
2018-09-12,1231
2018-09-13,1209
2018-09-14,1209
2018-09-15,1206
2018-09-16,1206
2018-09-17,1206
2018-09-18,1207
2018-09-19,1207
2018-09-20,1207
2018-09-21,1223
2018-09-22,1223
2018-09-23,1197
2018-09-24,1197
2018-09-25,1197
2018-09-26,1186
2018-09-27,1186
2018-09-28,1186
2018-09-29,1186
2018-09-30,1224
2018-10-01,1224
2018-10-02,1224
2018-10-03,1262
2018-10-04,1262
2018-10-05,1262
2018-10-06,1284
2018-10-07,1284
2018-10-08,1284
2018-10-09,1284
2018-10-10,1278
2018-10-11,1278
2018-10-12,1278
2018-10-13,1314
2018-10-14,1314
2018-10-15,1314
2018-10-16,1314
2018-10-17,1263
2018-10-18,1263
2018-10-19,1263
2018-10-20,1277
2018-10-21,1277
2018-10-22,1277
2018-10-23,1313
2018-10-24,1313
2018-10-25,1313
2018-10-26,1344
2018-10-27,1344
2018-10-28,1344
2018-10-29,1336
2018-10-30,1336
2018-10-31,1359
2018-11-01,1359
2018-11-03,1367
2018-11-04,1396
2018-11-05,1417
2018-11-06,1441
2018-11-07,1441
2018-11-08,1460
2018-11-09,1460
2018-11-10,1447
2018-11-11,1447
2018-11-12,1417
2018-11-13,1350
2018-11-14,1350
2018-11-15,1282
2018-11-16,1275
2018-11-17,1275
2018-11-18,1283
2018-11-19,1283
2018-11-20,1343
2018-11-21,1343
2018-11-22,1381
2018-11-23,1381
2018-11-24,1372
2018-11-25,1329
2018-11-26,1329
2018-11-27,1272
2018-11-28,1210
2018-11-29,1152
2018-12-01,1094
2018-12-02,1094
2018-12-03,1039
2018-12-04,988
2018-12-05,974
2018-12-07,968
2018-12-09,939
2018-12-10,928
2018-12-11,928
2018-12-12,971
2018-12-13,971
2018-12-14,970
2018-12-15,970
2018-12-16,968
2018-12-17,968
2018-12-18,1003
2018-12-19,1003
2018-12-20,992
2018-12-21,992
2018-12-22,1011
2018-12-23,1011
2018-12-24,1013
2018-12-25,1013
2018-12-26,1013
2018-12-27,1022
2018-12-28,1022
2018-12-29,1034
2018-12-30,1034
2018-12-31,1025
2019-01-01,1025
2019-01-02,1050
2019-01-03,1050
2019-01-04,1068
2019-01-05,1068
2019-01-06,1035
2019-01-08,1035
2019-01-10,985
2019-01-11,983
2019-01-12,983
2019-01-13,1021
2019-01-14,1021
2019-01-15,1006
2019-01-16,1006
2019-01-17,987
2019-01-18,987
2019-01-19,946
2019-01-20,946
2019-01-21,944
2019-01-22,944
2019-01-23,991
2019-01-24,991
2019-01-25,991
2019-01-26,1019
2019-01-27,1019
2019-01-28,1028
2019-01-29,1028
2019-01-30,1018
2019-01-31,1018
2019-02-01,987
2019-02-02,987
2019-02-03,987
2019-02-04,1004
2019-02-05,1004
2019-02-06,1002
2019-02-07,1002
2019-02-08,964
2019-02-09,964
2019-02-10,963
2019-02-11,963
2019-02-12,963
2019-02-13,981
2019-02-14,981
2019-02-15,1017
2019-02-16,1017
2019-02-17,1044
2019-02-18,1044
2019-02-19,1078
2019-02-20,1078
2019-02-21,1081
2019-02-22,1081
2019-02-23,1033
2019-02-24,1033
2019-02-25,1016
2019-02-26,1016
2019-02-27,1016
2019-02-28,1016
2019-03-01,1016
2019-03-02,986
2019-03-03,986
2019-03-04,999
2019-03-05,999
2019-03-06,980
2019-03-07,980
2019-03-08,980
2019-03-09,966
2019-03-10,966
2019-03-11,1010
2019-03-12,1010
2019-03-13,987
2019-03-14,987
2019-03-15,987
2019-03-16,987
2019-03-17,987
2019-03-18,987
2019-03-19,1000
2019-03-20,997
2019-03-21,997
2019-03-22,997
2019-03-23,985
2019-03-24,985
2019-03-25,985
2019-03-26,957
2019-03-27,957
2019-03-28,957
2019-03-29,945
2019-03-30,945
2019-03-31,945
2019-04-01,933
2019-04-02,933
2019-04-03,933
2019-04-04,956
2019-04-05,956
2019-04-06,956
2019-04-07,978
2019-04-08,978
2019-04-09,978
2019-04-10,974
2019-04-11,974
2019-04-12,979
2019-04-13,979
2019-04-14,979
2019-04-15,965
2019-04-16,965
2019-04-17,965
2019-04-18,936
2019-04-19,936
2019-04-20,902
2019-04-21,902
2019-04-22,902
2019-04-23,927
2019-04-24,927
2019-04-25,927
2019-04-26,928
2019-04-27,928
2019-04-28,928
2019-04-29,928
2019-04-30,913
2019-05-01,913
2019-05-02,913
2019-05-03,913
2019-05-04,931
2019-05-05,931
2019-05-06,931
2019-05-07,891
2019-05-08,891
2019-05-09,891
2019-05-10,927
2019-05-11,927
2019-05-12,927
2019-05-13,951
2019-05-14,951
2019-05-15,951
2019-05-16,945
2019-05-17,945
2019-05-18,945
2019-05-19,944
2019-05-20,944
2019-05-21,944
2019-05-22,970
2019-05-23,970
2019-05-24,970
2019-05-25,988
2019-05-26,988
2019-05-27,988
2019-05-28,1037
2019-05-29,1037
2019-05-30,1037
2019-05-31,1084
2019-06-01,1084
2019-06-02,1084
2019-06-03,1084
2019-06-04,1083
2019-06-05,1083
2019-06-06,1083
2019-06-07,1083
2019-06-08,1061
2019-06-09,1061
2019-06-10,1061
2019-06-11,1065
2019-06-12,1065
2019-06-13,1065
2019-06-14,1069
2019-06-15,1069
2019-06-16,1069
2019-06-17,1059
2019-06-18,1059
2019-06-19,1059
2019-06-20,1055
2019-06-21,1055
2019-06-22,1055
2019-06-23,1055
2019-06-24,1015
2019-06-25,1015
2019-06-26,1015
2019-06-27,986
2019-06-28,986
2019-06-29,986
2019-06-30,989
2019-07-01,989
2019-07-02,989
2019-07-03,989
2019-07-04,998
2019-07-05,998
2019-07-06,998
2019-07-07,1009
2019-07-08,1009
2019-07-09,1009
2019-07-10,1009
2019-07-11,1051
2019-07-12,1051
2019-07-13,1051
2019-07-14,1060
2019-07-15,1060
2019-07-16,1060
2019-07-17,1060
2019-07-18,1099
2019-07-19,1099
2019-07-20,1099
2019-07-21,1099
2019-07-22,1113
2019-07-23,1113
2019-07-24,1113
2019-07-25,1113
2019-07-26,1120
2019-07-27,1120
2019-07-28,1120
2019-07-29,1133
2019-07-30,1133
2019-07-31,1133
2019-08-01,1165
2019-08-02,1165
2019-08-03,1165
2019-08-04,1165
2019-08-05,1154
2019-08-06,1154
2019-08-07,1154
2019-08-08,1154
2019-08-09,1174
2019-08-10,1174
2019-08-11,1174
2019-08-12,1209
2019-08-13,1209
2019-08-14,1209
2019-08-15,1209
2019-08-16,1191
2019-08-17,1191
2019-08-18,1191
2019-08-19,1186
2019-08-20,1186
2019-08-21,1186
2019-08-22,1186
2019-08-23,1178
2019-08-24,1178
2019-08-24,1178
2019-08-25,1178
2019-08-25,1178
2019-08-26,1178
2019-08-26,1178
2019-08-27,1148
2019-08-27,1148
2019-08-28,1148
2019-08-29,1148
2019-08-30,1109
2019-08-31,1109
2019-09-01,1109
2019-09-02,1109
2019-09-03,1080
2019-09-04,1080
2019-09-05,1080
2019-09-06,1080
2019-09-07,1080
2019-09-08,1064
2019-09-09,1064
2019-09-10,1064
2019-09-11,1064
2019-09-12,1101
2019-09-13,1101
2019-09-14,1101
2019-09-15,1101
2019-09-16,1087
2019-09-17,1087
2019-09-18,1087
2019-09-19,1087
2019-09-20,1087
2019-09-21,1066
2019-09-22,1066
2019-09-23,1066
2019-09-24,1066
2019-09-25,1074
2019-09-26,1074
2019-09-27,1074
2019-09-28,1074
2019-09-29,1045
2019-09-30,1045
2019-10-01,1045
2019-10-02,994
2019-10-03,994
2019-10-04,994
2019-10-05,994
2019-10-06,950
2019-10-07,950
2019-10-08,950
2019-10-09,950
2019-10-10,950
2019-10-11,966
2019-10-12,966
2019-10-13,966
2019-10-14,966
2019-10-15,977
2019-10-16,977
2019-10-17,977
2019-10-18,977
2019-10-19,977
2019-10-20,960
2019-10-21,960
2019-10-22,960
2019-10-23,960
2019-10-24,960
2019-10-25,950
2019-10-26,950
2019-10-27,950
2019-10-28,950
2019-10-29,950
2019-10-30,950
2019-10-31,923
2019-11-01,923
2019-11-02,923
2019-11-03,923
2019-11-04,899
2019-11-05,899
2019-11-06,899
2019-11-07,899
2019-11-08,899
2019-11-09,899
2019-11-10,883
2019-11-11,883
2019-11-12,883
2019-11-13,883
2019-11-14,883
2019-11-15,883
2019-11-16,898
2019-11-17,898
2019-11-18,898
2019-11-19,898
2019-11-20,898
2019-11-21,898
2019-11-22,893
2019-11-23,893
2019-11-24,893
2019-11-25,893
2019-11-26,893
2019-11-27,876
2019-11-28,876
2019-11-29,876
2019-11-30,876
2019-12-01,876
2019-12-02,887
2019-12-03,887
2019-12-04,887
2019-12-05,887
2019-12-06,887
2019-12-07,887
2019-12-08,911
2019-12-09,911
2019-12-10,911
2019-12-11,911
2019-12-12,911
2019-12-13,937
2019-12-14,937
2019-12-15,937
2019-12-16,937
2019-12-17,937
2019-12-18,951
2019-12-19,951
2019-12-20,951
2019-12-21,951
2019-12-22,951
2019-12-23,974
2019-12-24,974
2019-12-25,974
2019-12-26,974
2019-12-27,974
2019-12-28,1009
2019-12-29,1009
2019-12-30,1009
2019-12-31,1009
2020-01-01,1009
2020-01-02,1029
2020-01-03,1029
2020-01-04,1029
2020-01-05,1029
2020-01-06,1029
2020-01-07,1020
2020-01-08,1020
2020-01-09,1020
2020-01-10,1020
2020-01-11,1020
2020-01-12,1018
2020-01-13,1018
2020-01-14,1018
2020-01-15,1018
2020-01-16,1018
2020-01-17,1049
2020-01-18,1049
2020-01-19,1049
2020-01-20,1049
2020-01-21,1049
2020-01-22,1049
2020-01-23,1054
2020-01-24,1054
2020-01-25,1054
2020-01-26,1054
2020-01-27,1061
2020-01-28,1061
2020-01-29,1061
2020-01-30,1061
2020-01-31,1061
2020-02-01,1044
2020-02-02,1044
2020-02-03,1044
2020-02-04,1044
2020-02-05,1037
2020-02-06,1037
2020-02-07,1037
2020-02-08,1037
2020-02-09,1037
2020-02-10,1023
2020-02-11,1023
2020-02-12,1023
2020-02-13,1023
2020-02-14,1023
2020-02-15,1014
2020-02-16,1014
2020-02-17,1014
2020-02-18,1014
2020-02-19,980
2020-02-20,980
2020-02-21,980
2020-02-22,980
2020-02-23,1015
2020-02-24,1015
2020-02-25,1015
2020-02-26,1015
2020-02-27,1032
2020-02-28,1032
2020-02-29,1032
2020-03-01,1032
2020-03-02,1039
2020-03-03,1039
2020-03-04,1039
2020-03-05,1039
2020-03-06,1057
2020-03-07,1057
2020-03-08,1057
2020-03-09,1057
2020-03-10,1065
2020-03-11,1065
2020-03-12,1065
2020-03-13,1065
2020-03-14,1065
2020-03-15,1077
2020-03-16,1077
2020-03-17,1077
2020-03-18,1077
2020-03-19,1088
2020-03-20,1088
2020-03-21,1088
2020-03-22,1121
2020-03-23,1121
2020-03-24,1121
2020-03-25,1128
2020-03-26,1128
2020-03-27,1128
2020-03-28,1128
2020-03-29,1118
2020-03-30,1118
2020-03-31,1118
2020-04-01,1120
2020-04-02,1120
2020-04-03,1120
2020-04-04,1130
2020-04-05,1130
2020-04-06,1130
2020-04-07,1166
2020-04-08,1166
2020-04-09,1166
2020-04-10,1132
2020-04-11,1132
2020-04-12,1121
2020-04-13,1121
2020-04-14,1121
2020-04-15,1134
2020-04-16,1134
2020-04-17,1134
2020-04-18,1105
2020-04-19,1105
2020-04-20,1105
2020-04-21,1114
2020-04-22,1114
2020-04-23,1114
2020-04-24,1081
2020-04-25,1081
2020-04-26,1081
2020-04-27,1050
2020-04-28,1050
2020-04-29,1050
2020-04-30,1073
2020-05-01,1073
2020-05-02,1073
2020-05-03,1069
2020-05-04,1069
2020-05-05,1069
2020-05-06,1029
2020-05-07,1029
2020-05-08,1029
2020-05-09,978
2020-05-10,978
2020-05-11,978
2020-05-12,995
2020-05-13,995
